Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2013 03 20 21 30 14     0.0     0.0   1.263  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.2  -2.4   0.8  0.0  0.0  0.0   3.06     1.3607    0.002  12.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 21 45 14     0.0     0.0   1.261  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.2  -2.4   0.8  0.0  0.0  0.0   3.03     1.3590    0.002  12.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 22 00 14     0.0     0.0   1.261  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.3  -2.4   0.8  0.0  0.0  0.0   3.00     1.3568    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 22 15 14     0.0     0.0   1.260  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  27   0  330.2  -2.4   0.8  0.0  0.0  0.0   2.97     1.3553    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 22 30 14     0.0     0.0   1.258  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  26   0  330.2  -2.4   0.8  0.0  0.0  0.0   2.95     1.3529    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 22 45 14     0.0     0.0   1.256  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.92     1.3498    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 23 00 14     0.0     0.0   1.251  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.90     1.3481    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 23 15 14     0.0     0.0   1.249  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.88     1.3465    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 23 30 14     0.0     0.0   1.247  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  28   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.86     1.3444    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 20 23 45 14     0.0     0.0   1.245  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.83     1.3425    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 00 00 14     0.0     0.0   1.244  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  33  27   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.81     1.3397    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 00 15 14     0.0     0.0   1.243  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.78     1.3384    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 00 30 14     0.0     0.0   1.243  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  26   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.75     1.3368    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 00 45 14     0.0     0.0   1.242  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  27   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.71     1.3353    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 01 00 14     0.0     0.0   1.240  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.68     1.3341    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 01 15 14     0.0     0.0   1.240  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  27   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.65     1.3331    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 01 30 14     0.0     0.0   1.238  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  26   0  330.4  -2.4   1.2  0.0  0.0  0.0   2.62     1.3318    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 01 45 14     0.0     0.0   1.237  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  27   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.59     1.3293    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 02 00 14     0.0     0.0   1.237  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.56     1.3265    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 02 15 14     0.0     0.0   1.235  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.53     1.3236    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 02 30 14     0.0     0.0   1.234  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.51     1.3217    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 02 45 14     0.0     0.0   1.229  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.48     1.3190    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 03 00 14     0.0     0.0   1.225  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  26   0  330.4  -2.4   1.2  0.0  0.0  0.0   2.46     1.3166    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 03 15 14     0.0     0.0   1.223  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  26   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.44     1.3164    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 03 30 14     0.0     0.0   1.222  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  26  32  26   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.42     1.3129    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 03 45 14     0.0     0.0   1.221  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  33  26   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.40     1.3108    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 04 00 14     0.0     0.0   1.219  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.37     1.3108    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 04 15 14     0.0     0.0   1.219  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  26   0  330.4  -2.4   1.2  0.0  0.0  0.0   2.34     1.3108    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 04 30 14     0.0     0.0   1.217  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  26   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.31     1.3083    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 04 45 14     0.0     0.0   1.216  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  31  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.28     1.3058    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 05 00 14     0.0     0.0   1.215  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.25     1.3056    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 05 15 14     0.0     0.0   1.213  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.6  -2.4   1.2  0.0  0.0  0.0   2.21     1.3046    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 05 30 14     0.0     0.0   1.212  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.18     1.3048    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 05 45 14     0.0     0.0   1.210  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.14     1.3019    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 06 00 14     0.0     0.0   1.209  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  26   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.11     1.2992    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 06 15 14     0.0     0.0   1.207  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.6  -2.4   1.2  0.0  0.0  0.0   2.07     1.2986    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 06 30 14     0.0     0.0   1.201  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  25   0  330.6  -2.4   1.2  0.0  0.0  0.0   2.05     1.2980    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 06 45 14     0.0     0.0   1.198  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  25   0  330.6  -2.4   1.2  0.0  0.0  0.0   2.02     1.2968    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 07 00 14     0.0     0.0   1.196  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.6  -2.4   1.2  0.0  0.0  0.0   2.00     1.2951    0.002  12.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 07 15 14     0.0     0.0   1.195  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   1.98     1.2939    0.002  12.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 07 30 14     0.0     0.0   1.193  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.4  -2.4   1.2  0.0  0.0  0.0   1.96     1.2929    0.002  12.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 07 45 14     0.0     0.0   1.191  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  28   0  330.4  -2.4   0.8  0.0  0.0  0.0   1.94     1.2912    0.002  12.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 08 00 14     0.0     0.0   1.190  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  28   0  330.3  -2.4   1.2  0.0  0.0  0.0   1.94     1.2904    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 08 15 14     0.0     0.0   1.188  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.4  -2.4   1.2  0.0  0.0  0.0   1.93     1.2879    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 08 30 14     0.0     0.0   1.185  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   1.93     1.2854    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 08 45 14     0.0     0.0   1.183  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  31  26   0  330.5  -2.4   1.2  0.0  0.0  0.0   1.93     1.2844    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 09 00 14     0.0     0.0   1.179  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.4  -2.4   1.2  0.0  0.0  0.0   1.93     1.2834    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 09 15 14     0.0     0.0   1.176  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  26   0  330.5  -2.4   1.2  0.0  0.0  0.0   1.94     1.2790    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 09 30 14     0.0     0.0   1.174  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  330.2  -2.4   0.8  0.0  0.0  0.0   1.96     1.2753    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 09 45 14     0.0     0.0   1.173  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  26   0  330.3  -2.4   0.8  0.0  0.0  0.0   1.99     1.2722    0.002  13.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 10 00 14     0.0     0.0   1.172  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.02     1.2685    0.002  13.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 10 15 14     0.0     0.0   1.171  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.05     1.2665    0.002  13.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 10 30 14     0.0     0.0   1.170  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  27   0  330.5  -2.4   1.2  0.0  0.0  0.0   2.10     1.2646    0.002  13.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 10 45 14     0.0     0.0   1.169  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.15     1.2628    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 11 00 14     0.0     0.0   1.168  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.20     1.2599    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 11 15 14     0.0     0.0   1.167  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.27     1.2580    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 11 30 14     0.0     0.0   1.167  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  26   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.35     1.2570    0.003  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 11 45 14     0.0     0.0   1.165  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.41     1.2531    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 12 00 14     0.0     0.0   1.163  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.49     1.2512    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 12 15 14     0.0     0.0   1.158  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  30  26   0  330.5  -2.4   0.8  0.0  0.0  0.0   2.56     1.2469    0.002  13.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 12 30 14     0.0     0.0   1.157  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.63     1.2446    0.002  13.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 12 45 14     0.0     0.0   1.156  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  30  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.70     1.2430    0.002  13.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 13 00 14     0.0     0.0   1.155  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.78     1.2395    0.002  13.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 13 15 14     0.0     0.0   1.155  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  330.2  -2.8   0.8  0.0  0.0  0.0   2.84     1.2364    0.003  13.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 13 30 14     0.0     0.0   1.155  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.3  -2.4   0.8  0.0  0.0  0.0   2.91     1.2337    0.002  13.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 13 45 14     0.0     0.0   1.155  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  30  26   0  330.4  -2.4   0.8  0.0  0.0  0.0   2.97     1.2310    0.002  13.0   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 14 00 14     0.0     0.0   1.154  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   3.02     1.2277    0.003  12.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 14 15 14     0.0     0.0   1.155  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  28   0  330.3  -2.4   0.8  0.0  0.0  0.0   3.06     1.2257    0.002  12.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 14 30 14     0.0     0.0   1.153  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  26   0  330.2  -2.8   0.8  0.0  0.0  0.0   3.11     1.2236    0.002  12.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 14 45 14     0.0     0.0   1.153  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  330.4  -2.4   0.8  0.0  0.0  0.0   3.14     1.2211    0.002  12.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 15 00 14     0.0     0.0   1.153  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  27   0  330.3  -2.8   0.8  0.0  0.0  0.0   3.18     1.2195    0.002  12.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 15 15 14     0.0     0.0   1.152  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  330.1  -2.8   0.8  0.0  0.0  0.0   3.20     1.2182    0.002  12.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 15 30 14     0.0     0.0   1.153  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  31  27   0  330.3  -2.4   0.8  0.0  0.0  0.0   3.22     1.2176    0.002  12.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 15 45 14     0.0     0.0   1.153  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  30  27   0  330.1  -2.4   0.8  0.0  0.0  0.0   3.24     1.2162    0.002  12.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 03 21 16 00 14     0.0     0.0   1.152  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  330.1  -2.4   0.8  0.0  0.0  0.0   3.24     1.2149    0.002  12.4   1.0   1.0    0.00     0.0      -1.0000       0.0000
