Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2013 01 31 22 56 46     0.0     0.0   1.947  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  32  29   0  331.7  -2.4   1.6  0.0  0.0  0.0  -0.23     2.0884    0.003  11.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 01 31 23 11 46     0.0     0.0   1.952  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.7  -2.4   1.2  0.0  0.0  0.0  -0.23     2.0936    0.003  11.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 01 31 23 26 46     0.0     0.0   1.953  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  26   0  331.8  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0984    0.003  11.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 01 31 23 41 46     0.0     0.0   1.960  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  27   0  331.8  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1023    0.002  11.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 01 31 23 56 46     0.0     0.0   1.959  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.8  -2.4   1.6  0.0  0.0  0.0  -0.23     2.1070    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 00 11 46     0.0     0.0   1.957  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  26   0  331.7  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1112    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 00 26 46     0.0     0.0   1.960  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.8  -2.4   1.6  0.0  0.0  0.0  -0.23     2.1118    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 00 41 46     0.0     0.0   1.959  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  27   0  331.8  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1141    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 00 56 46     0.0     0.0   1.960  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  27   0  331.7  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1157    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 01 11 46     0.0     0.0   1.955  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  31  26   0  331.7  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1155    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 01 26 46     0.0     0.0   1.959  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1174    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 01 41 46     0.0     0.0   1.960  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.7  -2.4   1.6  0.0  0.0  0.0  -0.22     2.1192    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 01 56 46     0.0     0.0   1.956  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1207    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 02 11 46     0.0     0.0   1.958  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1207    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 02 26 46     0.0     0.0   1.956  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  33  28   0  331.7  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1199    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 02 41 46     0.0     0.0   1.953  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1165    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
